id,RestID,Restaurant_Name,Address,Locality,City,Country_Code,Longitude,Latitude,Cuisines,Table_booking,Online_delivery,delv_now,order_menu,avg_cost,Currency,Price_range,Aggregate_rating,Rating_color,Rating_text,Votes
9332,7101310,Loretta,181 Cuba Street-Te Aro-Wellington City,Te Aro,Wellington City,148,174.775296,-41.294154,European- Cafe,No,No,No,No,80,NewZealand($),4,4.2,Green,Very Good,113
9333,7100535,Midnight Espresso,178 Cuba Street-Te Aro-Wellington City,Te Aro,Wellington City,148,174.774912,-41.294565,Cafe,No,No,No,No,40,NewZealand($),2,4.3,Green,Very Good,157
9334,7101000,Olive,170 Cuba Street-Te Aro-Wellington City,Te Aro,Wellington City,148,174.775005,-41.294402,Mediterranean- Cafe- European,No,No,No,No,80,NewZealand($),4,4.2,Green,Very Good,146
9335,7100938,wagamama,33 Customhouse Quay-Wellington Central-Wellington City 6011,Wellington Central,Wellington City,148,174.7792237,-41.28303381,Japanese- Asian,No,No,No,No,70,NewZealand($),4,3.7,Yellow,Good,131
9336,7101081,Charley Noble Eatery & Bar,Huddart Parker Building-Ground Floor-1 Post Office Square-Wellington Central-Wellington City,Wellington Central,Wellington City,148,174.7774651,-41.28496092,European,No,No,No,No,110,NewZealand($),4,4.3,Green,Very Good,141
9337,7100788,The Crab Shack,15 Jervois Quay-Queens Wharf-Wellington Central-Wellington City,Wellington Central,Wellington City,148,174.7791667,-41.28483333,Seafood- Kiwi,No,No,No,No,90,NewZealand($),4,4.1,Green,Very Good,229
9338,6900714,Pepe's Piri Piri,254-256 Alum Rock Road-Alum Rock-Birmingham B8 3DD,Alum Rock,Birmingham,215,-1.846811,52.488557,Fast Food,No,No,No,No,10,Pounds(Σ),1,2.8,Orange,Average,26
9339,6900883,Ju Ju's Cafe,1 Canal Square-Brindleyplace-Birmingham B16 8EH,Brindleyplace,Birmingham,215,-1.918049,52.477569,Cafe- British,No,No,No,No,15,Pounds(Σ),1,3.7,Yellow,Good,13
9340,6900374,Bank,4 Brindleyplace-Brindleyplace-Birmingham B1 2JB,Brindleyplace-Broad Street,Birmingham,215,-1.914805,52.477693,British- Steak,Yes,No,No,No,60,Pounds(Σ),3,4,Green,Very Good,133
9341,6900224,Chaophraya,Middle Mall-Bullring Shopping Centre-Special street-Bullring-Birmingham B5 4BH,Bullring Shopping Centre-Southside,Birmingham,215,-1.894286,52.477633,Thai,Yes,No,No,No,30,Pounds(Σ),2,3.9,Yellow,Good,22
9342,6900160,Handmade Burger Co.,Unit 3-St Martin Square-Bullring Shopping Centre-Bullring-Birmingham B5 4BU,Bullring Shopping Centre-Southside,Birmingham,215,-1.894286,52.477633,Burger- American,No,No,No,No,35,Pounds(Σ),2,3.7,Yellow,Good,21
9343,6900050,Jamie's Italian,Middle Mall-Bullring Shopping Centre-Bullring-Birmingham B5 4BU,Bullring Shopping Centre-Southside,Birmingham,215,-1.894286,52.477633,Italian,No,No,No,No,50,Pounds(Σ),3,3.9,Yellow,Good,53
9344,6900724,Bodega,12 Bennetts Hill-City Centre-Birmingham B2 5RS,City Centre,Birmingham,215,-1.900375,52.47969,Latin American,No,No,No,No,40,Pounds(Σ),3,4.6,Dark Green,Excellent,100
9345,6901081,San Carlo,4 Temple Street-City Centre-Birmingham B2 5BN,City Centre,Birmingham,215,-1.899133,52.480364,Italian,No,No,No,No,45,Pounds(Σ),3,4.2,Green,Very Good,148
9346,6900674,Purnell's,55 Cornwall Street-Colmore Business District-Birmingham B3 2DH,Colmore Business District,Birmingham,215,-1.901843,52.483643,Contemporary,No,No,No,No,120,Pounds(Σ),4,4.5,Dark Green,Excellent,265
9347,6901062,The Warehouse Cafe,54-57 Allison Street-Digbeth-Birmingham B5 5TH,Digbeth,Birmingham,215,-1.890569,52.477388,British- Cafe,No,No,No,No,20,Pounds(Σ),2,3.8,Yellow,Good,38
9348,6900669,Fiesta del Asado,229 Hagley Road-Edgbaston-Birmingham B16 9RP,Edgbaston,Birmingham,215,-1.938759,52.472197,Latin American- Italian,No,No,No,No,50,Pounds(Σ),3,4,Green,Very Good,40
9349,6900811,Istanbul Restaurant,2 Stockwell Road-Handsworth-Birmingham B21 9RJ,Handsworth,Birmingham,215,-1.939166667,52.51416667,Turkish,No,No,No,No,30,Pounds(Σ),2,3.6,Yellow,Good,9
9350,6901051,The Plough,21 High Street-Harborne-Birmingham B17 9NT,Harborne,Birmingham,215,-1.943852,52.460962,British,No,No,No,No,30,Pounds(Σ),2,4.2,Green,Very Good,55
9351,6900388,Lasan Restaurant,3-4 Dakota Buildings-James Street-Saint Paul's Square-Jewellery Quarter-Birmingham B3 1SD,Jewellery Quarter,Birmingham,215,-1.907596,52.485015,Indian,No,No,No,No,80,Pounds(Σ),4,4.1,Green,Very Good,213
9352,18273002,Damascena Coffee House,133 Alcester Road-Moseley-Birmingham,Moseley,Birmingham,215,-1.888555455,52.44630234,Greek- Mediterranean- Middle Eastern,No,No,No,No,20,Pounds(Σ),2,0,White,Not rated,3
9353,6901231,Tipu Sultan,43 Alcester Road-Moseley-Birmingham B13 8AA,Moseley,Birmingham,215,-1.889039,52.450999,Indian- Pakistani,No,No,No,No,45,Pounds(Σ),3,4,Green,Very Good,63
9354,6901394,Jamjar,418 Coventry Road-Small Heath-Birmingham B10 0TH,Small Heath,Birmingham,215,-1.860593,52.470571,Ice Cream- Desserts- Cafe,No,No,No,No,15,Pounds(Σ),1,3.1,Orange,Average,11
9355,6900843,Chennai Dosa,445-447-Dudley Road-Birmingham-Smethwick-Birmingham B18 4HE,Smethwick,Birmingham,215,-1.947514,52.487692,Indian- South Indian,No,No,No,No,20,Pounds(Σ),2,3.8,Yellow,Good,55
9356,6900992,Mughal E Azam,Stratford Road-Sparkhill-Birmingham B11 4DA,Sparkhill,Birmingham,215,-1.858529,52.443963,Pakistani- Indian,No,No,No,No,45,Pounds(Σ),3,3.7,Yellow,Good,32
9357,6900069,Bar Estilo,110-114 Wharfside Street-The Mailbox-City Centre-Birmingham B1 1RF,The Mailbox-Broad Street,Birmingham,215,-1.905477,52.475857,Mexican,No,No,No,No,20,Pounds(Σ),2,4,Green,Very Good,93
9358,7600803,Loudons Cafe & Bakery,94b Fountainbridge-Fountainbridge-Edinburgh EH3 9QA,Fountainbridge,Edinburgh,215,-3.208363,55.943501,Cafe- Bakery,No,No,No,No,30,Pounds(Σ),3,3.9,Yellow,Good,63
9359,7600217,La Favorita,325-331 Leith Walk-Leith-Edinburgh EH6 8SA,Leith,Edinburgh,215,-3.176858333,55.96466944,Italian,No,No,No,No,30,Pounds(Σ),3,4.5,Dark Green,Excellent,329
9360,7600902,Mimi's Bakehouse,63 Shore-Leith-Edinburgh EH6 6RA,Leith,Edinburgh,215,-3.171327778,55.97509722,Cafe- Bakery- Desserts,No,No,No,No,35,Pounds(Σ),3,4.6,Dark Green,Excellent,130
9361,7601577,Roseleaf Bar Cafe,23-24 Sandport Place-Leith-Edinburgh EH6 6EW,Leith,Edinburgh,215,-3.173679,55.976644,Scottish- Cafe,No,No,No,No,45,Pounds(Σ),3,4.7,Dark Green,Excellent,163
9362,7601241,The Kitchin,78 Commercial Street-Leith-Edinburgh EH6 6LX,Leith,Edinburgh,215,-3.172778,55.97698,British- French,No,No,No,No,90,Pounds(Σ),4,4.4,Green,Very Good,275
9363,7602204,El Cartel,64 Thistle Street-New Town-Edinburgh EH2 1EN,New Town,Edinburgh,215,-3.199521,55.95404,Mexican,No,No,No,No,30,Pounds(Σ),3,3.8,Yellow,Good,31
9364,7601102,Chaophraya,4th Floor-33 Castle Street-New Town-Edinburgh EH2 3DN,New Town,Edinburgh,215,-3.203159,55.952221,Thai,Yes,No,No,No,50,Pounds(Σ),4,4.3,Green,Very Good,61
9365,7600062,Hard Rock Cafe,20 George Street-New Town-Edinburgh EH2 2PF,New Town,Edinburgh,215,-3.196294444,55.95349444,American,No,No,No,No,40,Pounds(Σ),3,4,Green,Very Good,154
9366,7602340,The Boozy Cow,17 Frederick Street-New Town-Edinburgh EH2 2EY,New Town,Edinburgh,215,-3.199569,55.951974,Burger- Grill,No,No,No,No,40,Pounds(Σ),3,4,Green,Very Good,36
9367,7601106,10 To 10 In Delhi,67 Nicolson Street-Old Town-Edinburgh EH8 9BE,Old Town,Edinburgh,215,-3.184344444,55.94543056,Indian- Cafe,No,No,No,No,20,Pounds(Σ),2,3.8,Yellow,Good,73
9368,7602219,Bentoya,15 Bread Street-Old Town-Edinburgh EH3 9AL,Old Town,Edinburgh,215,-3.204735,55.945895,Sushi- Japanese- Cantonese,No,No,No,No,25,Pounds(Σ),2,3.8,Yellow,Good,32
9369,7602224,Civerinos,5 Hunter Square-Royal Mile-Old Town-Edinburgh EH1 1QW,Old Town,Edinburgh,215,-3.187962,55.949637,Pizza- Italian,No,No,No,No,35,Pounds(Σ),3,3.7,Yellow,Good,27
9370,7600471,The Elephant House,21 George IV Bridge-Old Town-Edinburgh EH1 1EN,Old Town,Edinburgh,215,-3.191780556,55.94755556,Cafe,No,No,No,No,30,Pounds(Σ),3,3.9,Yellow,Good,81
9371,7600118,The Hanging Bat,133 Lothian Road-Old Town-Edinburgh EH3 9AD,Old Town,Edinburgh,215,-3.205522222,55.94562222,American,No,No,No,No,35,Pounds(Σ),3,3.5,Yellow,Good,31
9372,7600097,Love Crumbs,155 West Port-Old Town-Edinburgh EH3 9DP,Old Town,Edinburgh,215,-3.201683333,55.94595,Bakery- Cafe,No,No,No,No,15,Pounds(Σ),2,4.1,Green,Very Good,57
9373,7600188,Mother India's Cafe,3-5 Infirmary Street-Old Town-Edinburgh EH1 1LT,Old Town,Edinburgh,215,-3.18625,55.94800278,Indian,No,No,No,No,25,Pounds(Σ),2,4.4,Green,Very Good,279
9374,7600914,The Witchery & The Secret Garden,Castlehill-The Royal Mile-Old Town-Edinburgh EH12NF,Old Town,Edinburgh,215,-3.19575,55.94828056,British- Scottish- Seafood,Yes,No,No,No,100,Pounds(Σ),4,4.1,Green,Very Good,200
9375,7601024,Ting Thai Caravan,8-9 Teviot Place-Old Town-Edinburgh EH1 2QZ,Old Town,Edinburgh,215,-3.189979,55.945676,Thai- Asian,No,No,No,No,20,Pounds(Σ),2,4.1,Green,Very Good,84
9376,7601177,Tuk Tuk Indian Street Food,1 Leven Street-Tollcross-Edinburgh EH3 9NB,Tollcross,Edinburgh,215,-3.203588889,55.94190278,Indian- Street Food,No,No,No,No,20,Pounds(Σ),2,4,Green,Very Good,76
9377,7600921,Steak,14 Picardy Place-New Town-Edinburgh EH1 3JT,Twelve Picardy Place-New Town,Edinburgh,215,-3.186854,55.957033,Steak- Scottish- British,No,No,No,No,55,Pounds(Σ),4,4.2,Green,Very Good,64
9378,6118140,Gymkhana,42 Albemarle Street-Mayfair-London W1S 4JH,Albemarle Street-Mayfair,London,215,-0.141645,51.508515,Indian- Pakistani- Curry,Yes,No,No,No,80,Pounds(Σ),4,4.7,Dark Green,Excellent,214
9379,6103683,Bocca Di Lupo,12 Archer Street-Soho-London W1D 7BB,Archer Street-Soho,London,215,-0.133947,51.511629,Italian,No,No,No,No,45,Pounds(Σ),3,4.5,Dark Green,Excellent,571
9380,6114338,Flat Iron,17 Beak Street-Soho-London W1F 9RW,Beak Street-Soho,London,215,-0.138343,51.512069,Steak,No,No,No,No,35,Pounds(Σ),2,4.9,Dark Green,Excellent,309
9381,6114829,Duck & Waffle,Heron Tower-110 Bishopsgate-City of London-London EC2N 4AY,Bishopsgate-City Of London,London,215,-0.080963,51.516284,British,No,No,No,No,55,Pounds(Σ),3,4.9,Dark Green,Excellent,706
9382,6103922,Dishoom,7 Boundary Street-Shoreditch-London E2 7JE,Boundary Street-Shoreditch,London,215,-0.076580556,51.52453611,Indian- Cafe- Curry,No,No,No,No,55,Pounds(Σ),3,4.5,Dark Green,Excellent,305
9383,6103902,Yauatcha,15-17 Broadwick Street-Soho-London W1F 0DL,Broadwick Street-Soho,London,215,-0.135229,51.513739,Chinese- Dim Sum,Yes,No,No,No,90,Pounds(Σ),4,4.7,Dark Green,Excellent,1326
9384,6103255,Roka,37 Charlotte Street-Fitzrovia-London W1T 1RR,Charlotte Street-Fitzrovia,London,215,-0.135524,51.518935,Japanese- Sushi,No,No,No,No,60,Pounds(Σ),3,4.6,Dark Green,Excellent,436
9385,6113680,Restaurant Gordon Ramsay,68 Royal Hospital Road-Chelsea-London SW3 4HP,Chelsea,London,215,-0.162092,51.485509,French,No,No,No,No,230,Pounds(Σ),4,4.7,Dark Green,Excellent,320
9386,6113857,sketch Gallery,sketch-9 Conduit Street-Mayfair-London W1S 2XG,Conduit Street-Mayfair,London,215,-0.141557,51.512669,British- Contemporary,No,No,No,No,100,Pounds(Σ),4,4.5,Dark Green,Excellent,148
9387,6100054,Masala Zone,48 Floral Street-Covent Garden-London WC2E 9DA,Covent Garden,London,215,-0.123132,51.513196,Indian- Curry,Yes,No,No,No,30,Pounds(Σ),2,4.1,Green,Very Good,316
9388,6102615,The Breakfast Club,33 D'Arblay Street-Soho-London W1F 8EU,D'arblay Street-Soho,London,215,-0.135463889,51.51481111,American- Burger,No,No,No,No,40,Pounds(Σ),3,4.5,Dark Green,Excellent,313
9389,6127163,Bao,53 Lexington Street-Soho-London W1F 9AS,Lexington Street-Soho,London,215,-0.136576,51.513225,Taiwanese- Street Food,No,No,No,No,20,Pounds(Σ),2,4.9,Dark Green,Excellent,161
9390,6117406,Five Guys,1-3 Long Acre-Covent Garden-London WC2E 9LH,Long Acre-Covent Garden,London,215,-0.126324,51.512085,American- Burger,No,No,No,No,30,Pounds(Σ),2,3.8,Yellow,Good,400
9391,6102866,Hakkasan,17 Bruton Street-Mayfair-London W1J 6QB,Mayfair,London,215,-0.144861,51.510342,Chinese- Dim Sum,Yes,No,No,No,120,Pounds(Σ),4,4.8,Dark Green,Excellent,395
9392,6103868,Nobu,15 Berkeley Street-Mayfair-London W1J 8DY,Mayfair,London,215,-0.143259,51.508811,Japanese- Sushi,Yes,No,No,No,100,Pounds(Σ),4,4.4,Green,Very Good,311
9393,6104220,Roti Chai,3 Portman Mews South-Marble Arch-London W1H 6HS,Portman Mews South-Marble Arch,London,215,-0.155732,51.514641,Indian- Street Food,Yes,No,No,No,45,Pounds(Σ),3,4.5,Dark Green,Excellent,367
9394,6117859,Shake Shack,24 Market Building-The Piazza-Covent Garden-London WC2E 8RD,Tavistock Court-Covent Garden,London,215,-0.12262,51.511682,American- Burger,No,No,No,No,30,Pounds(Σ),2,4.1,Green,Very Good,473
9395,6103211,Dishoom,12 Upper St Martin's Lane-Covent Garden-London WC2H 9FB,Upper St Martin's Lane-Covent Garden,London,215,-0.127164,51.512417,Indian- North Indian- Curry- Cafe,No,No,No,No,35,Pounds(Σ),2,4.7,Dark Green,Excellent,964
9396,6101881,Jamie's Italian,11 Upper St Martin's Lane-Covent Garden-London WC2H 9FB,Upper St Martin's Lane-Covent Garden,London,215,-0.126963,51.51259,Italian,No,No,No,No,50,Pounds(Σ),3,4.3,Green,Very Good,271
9397,6113973,Bone Daddies,31 St. Peter Street-Soho-London W1F 0AR,Walker's Court-Soho,London,215,-0.133789,51.512627,Ramen- Japanese,No,No,No,No,40,Pounds(Σ),3,4.6,Dark Green,Excellent,418
9398,6800280,Monolos Playhouse Restaurant,137 Cheetham Hill Road-Cheetham Hill-Manchester M8 8LY,Cheetham Hill,Manchester,215,-2.239385,53.494691,American- Fast Food- Desserts- Steak,No,No,No,No,30,Pounds(Σ),2,3.3,Orange,Average,14
9399,6800443,Santos,22 King Edward's Buildings-Bury Old Road-Cheetham Hill-Manchester M7 4QJ,Cheetham Hill,Manchester,215,-2.246548,53.513525,Pizza- Fast Food,No,No,No,No,20,Pounds(Σ),2,3.3,Orange,Average,23
9400,6801867,Manchester House,Tower 12-18-22 Bridge Street-Deansgate-Manchester M3 3BZ,Deansgate,Manchester,215,-2.250806,53.48124,British,No,No,No,No,85,Pounds(Σ),4,4,Green,Very Good,52
9401,6800235,The Grill On The Alley,5 RIdgefield-Deansgate-Manchester M2 6EG,Deansgate,Manchester,215,-2.247333333,53.48083333,Steak- Seafood- Grill,No,No,No,No,55,Pounds(Σ),3,4.4,Green,Very Good,704
9402,6801051,Nawaab,1008 Stockport Road-Levenshulme-Manchester M19 3WN,Levenshulme,Manchester,215,-2.189833333,53.44183333,Pakistani- Indian- Afghani- Curry,No,No,No,No,35,Pounds(Σ),2,3.9,Yellow,Good,150
9403,6800577,Jamie's Italian,100 King Street-Market Street-Manchester M2 4WU,Market Street,Manchester,215,-2.242833333,53.48083333,Italian,No,No,No,No,50,Pounds(Σ),3,3.9,Yellow,Good,88
9404,6800569,Chaophraya,19 Chapel Walks-City Center-Market Street-Manchester M2 1HN,Market Street,Manchester,215,-2.243505,53.48174,Thai,Yes,No,No,No,70,Pounds(Σ),4,4.3,Green,Very Good,422
9405,6801374,Solita,37 Turner Street-Northern Quarter-Manchester M4 1DW,Northern Quarter,Manchester,215,-2.237333333,53.4835,American- Burger- Grill,No,No,No,No,50,Pounds(Σ),3,4.9,Dark Green,Excellent,162
9406,6801963,Almost Famous Burgers,100-102 High Street-Northern Quarter-Manchester M4 1HP,Northern Quarter,Manchester,215,-2.237033,53.484543,Burger- American,No,No,No,No,40,Pounds(Σ),3,4,Green,Very Good,86
9407,6801329,Home Sweet Home,49-51 Edge Street-Northern Quarter-Manchester M4 1HW,Northern Quarter,Manchester,215,-2.236,53.48416667,British- Burger- Cafe,No,No,No,No,30,Pounds(Σ),2,4.1,Green,Very Good,82
9408,6801395,Teacup,55 Thomas Street-Northern Quarter-Manchester M4 1NA,Northern Quarter,Manchester,215,-2.236507,53.484099,British- Contemporary,No,No,No,No,45,Pounds(Σ),3,4.1,Green,Very Good,98
9409,6800538,Archies,72 Oxford Road-University District-Oxford Road-Manchester M1 5NH,Oxford Road,Manchester,215,-2.241047,53.474221,Fast Food- American,No,No,No,No,15,Pounds(Σ),1,3.4,Orange,Average,25
9410,6800593,Zouk Tea Bar & Grill,The Quadrangle-Chester Street-Oxford Road-Manchester M1 5QS,Oxford Road,Manchester,215,-2.24042,53.472433,Indian- Seafood,No,No,No,No,50,Pounds(Σ),3,3.6,Yellow,Good,101
9411,6800908,Mughli,30 Wilmslow Road-Rusholme-Manchester M14 5TQ,Rusholme,Manchester,215,-2.225333333,53.456,Indian- Curry,No,No,No,No,35,Pounds(Σ),2,4.5,Dark Green,Excellent,110
9412,6800678,Lahore,14-18 Wilmslow Road-Rusholme-Manchester M14 5TQ,Rusholme,Manchester,215,-2.225333333,53.45583333,Indian- Grill,No,No,No,No,25,Pounds(Σ),2,3.7,Yellow,Good,48
9413,6800892,Gaucho,2A St Mary's Street-Spinningfields-Manchester M3 2LB,Spinningfields,Manchester,215,-2.247633,53.482261,Argentine- American,No,No,No,No,80,Pounds(Σ),4,4.5,Dark Green,Excellent,602
9414,6800263,Akbars,73-83 Liverpool Road-Spinningfields-Manchester M3 4NQ,Spinningfields,Manchester,215,-2.254833333,53.4765,Indian,No,No,No,No,30,Pounds(Σ),2,4.2,Green,Very Good,383
9415,6801039,San Carlo,40-42 King Street West-Spinningfields-Manchester M3 2WY,Spinningfields,Manchester,215,-2.248848,53.481413,Italian,No,No,No,No,25,Pounds(Σ),2,4.3,Green,Very Good,745
9416,6801873,Mr Cooper's House & Garden - The Midland,The Midland-Peter Street-Deansgate-Manchester M60 2DS,The Midland-Deansgate,Manchester,215,-2.245034,53.477358,European- Mediterranean- Contemporary,Yes,No,No,No,55,Pounds(Σ),3,4.2,Green,Very Good,67
9417,6800782,The French by Simon Rogan - The Midland,The Midland-Peter Street-Deansgate-Manchester M60 2DS,The Midland-Deansgate,Manchester,215,-2.245077,53.477154,French,No,No,No,No,160,Pounds(Σ),4,4.3,Green,Very Good,114
9418,18426586,7st by Mumbai Spices,Barwa Commercial Avenue-Near Thursday & Friday Market Building-Near F Ring Road-Main Industrial Area Road-Ain Khalid-Doha,Ain Khalid,Doha,166,51.506825,25.224394,Indian- Street Food,No,No,No,No,150,Qatari Rial(QR),4,3.4,Orange,Average,74
9419,6201976,Indian Coffee House,Beside Le Mirage Suites-Fereej Abdul Aziz Street-Al Doha Al Jadeeda-Doha,Al Doha Al Jadeeda,Doha,166,51.5210744,25.276109,Indian,No,No,No,No,80,Qatari Rial(QR),3,3.4,Orange,Average,350
9420,18107765,Zaffran Dining Experience,Al Emadi Financial Square-C Ring Road-Al Hilal-Doha,Al Emadi Financial Square-Al Hilal,Doha,166,51.5274557,25.2625016,Indian,No,No,No,No,300,Qatari Rial(QR),4,4.6,Dark Green,Excellent,348
9421,6201309,MRA Bakery Sweets & Restaurant,Opposite Aster Pharmacy-Al Taei Street-Al Ghanim-Doha,Al Ghanim,Doha,166,51.5369233,25.2802233,Kerala- Indian- Chinese- Bakery,No,No,No,No,60,Qatari Rial(QR),3,4,Green,Very Good,322
9422,6201312,Zaoq,Midmac Flyover-Salwa Road-Al Hilal-Doha,Al Hilal,Doha,166,51.498153,25.2641161,Pakistani,No,No,No,No,170,Qatari Rial(QR),4,4.2,Green,Very Good,189
9423,6200110,Aalishan,Opposite Universal Cooling System-Ibn Seena Street-Al Muntazah-Doha,Al Muntazah,Doha,166,51.5194969,25.2684026,North Indian- Chinese- Turkish,No,No,No,No,100,Qatari Rial(QR),3,3.8,Yellow,Good,263
9424,6200383,Applebee's,Opposite La Cigale Hotel-C Ring Road-Al Nasr-Doha,Al Nasr,Doha,166,51.5076178,25.2774224,American- Tex-Mex,No,No,No,No,220,Qatari Rial(QR),4,3.8,Yellow,Good,155
9425,6202039,Mainland China Restaurant,1st Floor-Barwa Towers-Suhaim Bin Hamad Street-Al Sadd-Doha,Barwa Towers-Al Sadd,Doha,166,51.50505289,25.28599626,Chinese,No,No,No,No,250,Qatari Rial(QR),4,4.9,Dark Green,Excellent,182
9426,6201336,Ponderosa,Caravan Complex-Ramada Junction-Salwa Road-Al Hilal-Doha,Caravan Complex-Al Hilal,Doha,166,51.5104884,25.2709036,Steak,No,No,No,No,110,Qatari Rial(QR),3,3.6,Yellow,Good,115
9427,6202515,Gokul Gujarati Restaurant,Opposite Masjid-Ibn Mahmoud Street-Fereej Bin Mahmoud-Doha,Fereej Bin Mahmoud,Doha,166,51.5141453,25.2859356,Indian,No,No,No,No,50,Qatari Rial(QR),2,4.3,Green,Very Good,211
9428,17957917,The Manhattan FISH MARKET,Mezzanine Floor-Ghanem Business Center-Opposite Ahli Bank-Fereej Bin Mahmoud-Doha,Ghanem Business Center-Fereej Bin Mahmoud,Doha,166,51.512682,25.274457,Seafood- American,No,No,No,No,150,Qatari Rial(QR),4,4,Green,Very Good,180
9429,6201431,Coral - InterContinental Doha,Lower Ground Floor-Hotel Intercontinental Doha-Al Isteqlal Road-Westbay-Doha,Hotel Intercontinental Doha-Westbay,Doha,166,51.530046,25.348622,International,No,No,No,No,500,Qatari Rial(QR),4,3.7,Yellow,Good,58
9430,18425995,Texas Roadhouse,Ground Floor-Mall Of Qatar-Dukhan Highway-Al Gharafa-Doha,Mall of Qatar-Al Gharafa,Doha,166,51.3500471,25.3273326,Steak- American,No,No,No,No,250,Qatari Rial(QR),4,4,Green,Very Good,41
9431,17957911,Punjab Restaurant,Near Kahramaa Office-Al Adhwaa Street-Musheireb-Doha,Musheireb,Doha,166,51.52302034,25.28246661,Pakistani,No,No,No,No,80,Qatari Rial(QR),3,3.8,Yellow,Good,83
9432,18295472,Gymkhana,Ground Floor-Al Jomrok Boutique Hotel-Souq Waqif-Doha,Souq Waqif,Doha,166,51.5333165,25.2894111,Indian,Yes,No,No,No,250,Qatari Rial(QR),4,4.7,Dark Green,Excellent,114
9433,6201972,Eatopia,2nd Floor-The Gate Mall-Dafna-Doha,The Gate-Dafna,Doha,166,51.526653,25.3232606,European- Arabian- Japanese- Bakery- Desserts,No,No,No,No,200,Qatari Rial(QR),4,3.9,Yellow,Good,197
9434,6201130,Vine - The St. Regis,1st Floor-The St. Regis Hotel-Westbay-Doha,The St. Regis-Westbay,Doha,166,51.530127,25.350325,International,No,No,No,No,550,Qatari Rial(QR),4,4.4,Green,Very Good,67
9435,18261203,Sabai Thai - The Westin Doha Hotel & Spa,Ground Floor-The Westin Doha Hotel & Spa-Fereej Bin Mahmoud-Doha,The Westin Doha Hotel & Spa-Fereej Bin Mahmoud,Doha,166,51.512909,25.27618,Thai,No,No,No,No,445,Qatari Rial(QR),4,4.3,Green,Very Good,73
9436,6201360,Paper Moon,Beside Jarir Bookstore-Jaidah Square-Al Matar Street-Umm Ghuwailina-Doha,Umm Ghuwailina,Doha,166,51.54457591,25.27301974,Italian,No,No,No,No,400,Qatari Rial(QR),4,4.5,Dark Green,Excellent,145
9437,18318801,Roti & Boti,Showroom #10-Al Emadi Suites-Ras Abu Aboud Street-Umm Ghuwailina-Doha,Umm Ghuwailina,Doha,166,51.546714,25.2830109,Indian,No,No,No,No,160,Qatari Rial(QR),4,3.9,Yellow,Good,109
9438,18395463,The Butcher's Wife,15 Belgravia Road-Athlone-Cape Town,Athlone,Cape Town,189,18.51440571,-33.96466043,Pizza- Grill,No,No,No,No,294,Rand(R),3,3.7,Yellow,Good,22
9439,18337845,Coco Safar,Ground Floor-Cavendish Square-Claremont-Cape Town,Cavendish Square-Claremont,Cape Town,189,18.46489381,-33.97975702,Cafe- Patisserie,No,No,No,No,300,Rand(R),4,4.1,Green,Very Good,88
9440,6401732,La Parada,107 Bree Street-CBD-Cape Town,CBD,Cape Town,189,18.41789313,-33.92154333,Spanish- Tapas,No,No,No,No,360,Rand(R),4,3.7,Yellow,Good,255
9441,6401060,Jason Bakery,185 Bree Street-CBD-Cape Town,CBD,Cape Town,189,18.41457088,-33.92451515,Cafe- Bakery,No,No,No,No,180,Rand(R),2,4.2,Green,Very Good,266
9442,6400421,Truth Coffee,36 Buitenkant Street-CBD-Cape Town,CBD,Cape Town,189,18.42286024,-33.92849643,Cafe,No,No,No,No,150,Rand(R),2,4.4,Green,Very Good,514
9443,6402177,Salushi,25 Protea Road-Claremont-Cape Town,Claremont,Cape Town,189,18.462423,-33.978602,Japanese- Sushi- Asian,No,No,No,No,250,Rand(R),3,3.9,Yellow,Good,239
9444,6401198,Origin Coffee Roasting,28 Hudson Street-De Waterkant-Cape Town,De Waterkant,Cape Town,189,18.41766667,-33.91733333,Cafe- Bakery- Tea- Vegetarian,No,No,No,No,200,Rand(R),3,4,Green,Very Good,185
9445,6401054,Kloof Street House,30 Kloof Street-Gardens-Cape Town,Gardens,Cape Town,189,18.4125,-33.9285,Mediterranean,No,No,No,No,350,Rand(R),4,4.5,Dark Green,Excellent,356
9446,6403291,Jerry's Burger Bar,5 Park Road-Kloof Street-Gardens-Cape Town,Gardens,Cape Town,189,18.410769,-33.929022,Burger- American,No,No,No,No,250,Rand(R),3,4.4,Green,Very Good,281
9447,6403499,Active Sushi,32 Hudson Street-Mirage Building-Green Point-Cape Town,Green Point,Cape Town,189,18.417566,-33.917258,Sushi,No,No,No,No,250,Rand(R),3,3.8,Yellow,Good,127
9448,6400191,Beluga,The Foundry-Prestwich Street-Green Point-Cape Town,Green Point,Cape Town,189,18.418015,-33.912585,Seafood- Asian- Grill- Sushi,No,No,No,No,500,Rand(R),4,3.8,Yellow,Good,619
9449,6404082,Rocomamas,107a Main Road-Green Point-Cape Town,Green Point,Cape Town,189,18.409153,-33.907776,Burger- Fast Food- Grill,No,No,No,No,250,Rand(R),3,3.6,Yellow,Good,131
